Edge Weight,Source,Target
0.15409,Population_65_Plus,maximum_total_fertility
8.7676e-05,Population_65_Plus,Nonrenewable_Resources
0.00014174,Population_65_Plus,arable_land_harvested
0.015574,Population_65_Plus,land_development_rate
0.0044196,Population_65_Plus,average_life_of_land
0.012729,Population_65_Plus,Perceived_Food_Ratio
0.15409,Population_65_Plus,fecundity_multiplier
0.0072595,Population_65_Plus,Agricultural_Inputs
0.00168,Population_65_Plus,maturation_14_to_15
0.00081125,Population_65_Plus,maturation_44_to_45
0.0015348,Population_65_Plus,maturation_64_to_65
0.00017762,Population_65_Plus,Population_15_To_44
0.00031008,Population_65_Plus,Population_45_To_64
0.022876,Population_65_Plus,resource_usage_rate
,Population_65_Plus,resource_use_fact_2
,Population_65_Plus,resource_use_factor
0.00073283,Population_65_Plus,Industrial_Capital
0.15409,Population_65_Plus,mortality_45_to_64
0.15409,Population_65_Plus,mortality_15_to_44
0.00021828,Population_65_Plus,Population_0_To_14
0.004503,Population_65_Plus,land_erosion_rate
0.00027568,Population_65_Plus,industrial_output
0.15409,Population_65_Plus,mortality_65_plus
0.15409,Population_65_Plus,mortality_0_to_14
,Population_65_Plus,jobs_per_hectare
0.10371,Population_65_Plus,food_per_capita
0.00025389,Population_65_Plus,Service_Capital
0.071977,Population_65_Plus,deaths_15_to_44
0.067657,Population_65_Plus,deaths_45_to_64
0.0056039,Population_65_Plus,total_fertility
0.15409,Population_65_Plus,life_expectancy
0.00070605,Population_65_Plus,service_output
0.079187,Population_65_Plus,deaths_0_to_14
1,Population_65_Plus,deaths_65_plus
0.00014174,Population_65_Plus,land_fr_cult
0.00014174,Population_65_Plus,Arable_Land
0.00029982,Population_65_Plus,labor_force
0.0044196,Population_65_Plus,land_yield
0.10371,Population_65_Plus,food_ratio
0.21855,Population_65_Plus,population
0.005464,Population_65_Plus,births
0.8763,Population_65_Plus,deaths
0.0046082,Population_65_Plus,food
0.21634,Population_65_Plus,jobs
0.092401,Population_65_Plus,GDP_per_capita
,Population_65_Plus,inflation
0.064788,Population_65_Plus,inflation_CAN
,land_erosion_rate,industrial_capital_output_ratio_mult_from_res_conserv_tech
,land_erosion_rate,industrial_capital_output_ratio_mult_from_land_yield_tech
,land_erosion_rate,industrial_capital_output_ratio_mult_from_pollution_tech
,land_erosion_rate,fraction_of_industrial_output_alloc_to_consumption_const
,land_erosion_rate,fraction_of_industrial_output_allocated_to_consumption
,land_erosion_rate,persistent_pollution_technology_change_multiplier
,land_erosion_rate,persistent_pollution_technology_change_rate
,land_erosion_rate,resource_technology_change_rate_multiplier
,land_erosion_rate,persistent_pollution_generation_factor_2
,land_erosion_rate,persistent_pollution_generation_factor
,land_erosion_rate,land_yield_multiplier_from_technology
,land_erosion_rate,average_life_of_industrial_capital
,land_erosion_rate,land_yield_technology_change_rate
,land_erosion_rate,industrial_capital_output_ratio_2
,land_erosion_rate,average_life_agricultural_inputs
,land_erosion_rate,industrial_capital_output_ratio
,land_erosion_rate,average_life_of_service_capital
,land_erosion_rate,resource_technology_change_rate
,land_erosion_rate,service_capital_output_ratio
,land_erosion_rate,resource_use_fact_2
,land_erosion_rate,resource_use_factor
,land_erosion_rate,jobs_per_hectare
,land_erosion_rate,inflation
,industrial_output,industrial_capital_output_ratio_mult_from_res_conserv_tech
,industrial_output,industrial_capital_output_ratio_mult_from_land_yield_tech
,industrial_output,industrial_capital_output_ratio_mult_from_pollution_tech
,industrial_output,fraction_of_industrial_output_alloc_to_consumption_const
0.0022747,industrial_output,fraction_of_industrial_output_alloc_to_consumption_var
0.0038724,industrial_output,fraction_of_industrial_capital_alloc_to_obtaining_res
0.16661,industrial_output,fraction_of_agricultural_inputs_alloc_to_land_development
0.1331,industrial_output,fraction_of_industrial_output_allocated_to_agriculture_1
0.1331,industrial_output,fraction_of_industrial_output_allocated_to_agriculture_2
0.1331,industrial_output,fraction_of_industrial_output_allocated_to_agriculture
,industrial_output,fraction_of_industrial_output_allocated_to_consumption
0.0038724,industrial_output,fraction_of_capital_allocated_to_obtaining_resources_1
0.0038726,industrial_output,fraction_of_capital_allocated_to_obtaining_resources_2
0.11731,industrial_output,fraction_of_industrial_output_allocated_to_investment
0.040539,industrial_output,fraction_of_industrial_output_allocated_to_services_1
0.040539,industrial_output,fraction_of_industrial_output_allocated_to_services_2
9.0748e-05,industrial_output,fraction_of_agricultural_inputs_for_land_maintenance
0.040539,industrial_output,fraction_of_industrial_output_allocated_to_services
,industrial_output,persistent_pollution_technology_change_multiplier
1,industrial_output,fraction_services_allocated_to_fertility_control
0.0022747,industrial_output,urban_and_industrial_land_required_per_capita
0.13358,industrial_output,land_yield_technology_change_rate_multiplier
0.1722,industrial_output,marginal_productivity_of_agricultural_inputs
0.0041241,industrial_output,completed_multiplier_from_perceived_lifetime
0.1722,industrial_output,marginal_land_yield_multiplier_from_capital
0.23003,industrial_output,persistent_pollution_generation_agriculture
,industrial_output,persistent_pollution_technology_change_rate
0.0027222,industrial_output,land_yield_multiplier_from_air_pollution_2
,industrial_output,resource_technology_change_rate_multiplier
0.0027225,industrial_output,land_yield_multipler_from_air_pollution_1
0.022284,industrial_output,land_removal_for_urban_and_industrial_use
0.078772,industrial_output,marginal_productivity_of_land_development
0.0027225,industrial_output,land_yield_multiplier_from_air_pollution
,industrial_output,persistent_pollution_generation_factor_2
0.0026126,industrial_output,persistent_pollution_generation_industry
0.0058783,industrial_output,fertility_control_facilities_per_capita
1,industrial_output,fertility_control_allocation_per_capita
0.12818,industrial_output,land_life_multiplier_from_land_yield_1
0.12818,industrial_output,land_life_multiplier_from_land_yield_2
0.0022747,industrial_output,indicated_services_output_per_capita_1
0.0022747,industrial_output,indicated_services_output_per_capita_2
,industrial_output,persistent_pollution_generation_factor
,industrial_output,land_yield_multiplier_from_technology
0.12818,industrial_output,land_life_multiplier_from_land_yield
0.0022747,industrial_output,indicated_services_output_per_capita
0.13753,industrial_output,persistent_pollution_generation_rate
1,industrial_output,average_industrial_output_per_capita
1,industrial_output,delayed_industrial_output_per_capita
0.1722,industrial_output,land_yield_multiplier_from_capital
0.0028084,industrial_output,urban_and_industrial_land_required
,industrial_output,average_life_of_industrial_capital
0.055907,industrial_output,Delayed_Labor_Utilization_Fraction
0.0041526,industrial_output,potential_jobs_agricultural_sector
0.0022747,industrial_output,per_capita_resource_use_multiplier
,industrial_output,land_yield_technology_change_rate
,industrial_output,industrial_capital_output_ratio_2
0.0022747,industrial_output,crowding_multiplier_from_industry
0.0022893,industrial_output,lifetime_multiplier_from_crowding
,industrial_output,average_life_agricultural_inputs
9.0748e-05,industrial_output,land_fertility_regeneration_time
0.0022747,industrial_output,jobs_per_industrial_capital_unit
0.0086944,industrial_output,potential_jobs_industrial_sector
0.0057694,industrial_output,industrial_capital_depreciation
,industrial_output,industrial_capital_output_ratio
,industrial_output,average_life_of_service_capital
0.0058783,industrial_output,fertility_control_effectiveness
0.0038724,industrial_output,fraction_of_resources_remaining
,industrial_output,resource_technology_change_rate
0.1722,industrial_output,agricultural_input_per_hectare
1,industrial_output,family_response_to_social_norm
0.077073,industrial_output,total_agricultural_investment
0.17298,industrial_output,industrial_capital_investment
0.055907,industrial_output,capacity_utilization_fraction
0.04221,industrial_output,jobs_per_service_capital_unit
0.00080755,industrial_output,potential_jobs_service_sector
1,industrial_output,desired_completed_family_size
0.13357,industrial_output,lifetime_multiplier_from_food
0.010609,industrial_output,development_cost_per_hectare
0.0022747,industrial_output,industrial_output_per_capita
,industrial_output,service_capital_output_ratio
0.045084,industrial_output,service_capital_depreciation
0.0010621,industrial_output,fraction_of_population_urban
0.0041526,industrial_output,Arable_Land_in_Gigahectares
0.0022747,industrial_output,indicated_food_per_capita_1
0.0022747,industrial_output,indicated_food_per_capita_2
0.21983,industrial_output,current_agricultural_inputs
1.5158e-05,industrial_output,land_fertility_regeneration
0.0036959,industrial_output,labor_utilization_fraction
0.019488,industrial_output,service_capital_investment
1,industrial_output,need_for_fertility_control
0.04221,industrial_output,health_services_per_capita
0.0022747,industrial_output,indicated_food_per_capita
0.027033,industrial_output,Urban_and_Industrial_Land
0.04221,industrial_output,service_output_per_capita
0.004124,industrial_output,perceived_life_expectancy
1,industrial_output,family_income_expectation
1,industrial_output,social_family_size_normal
0.010609,industrial_output,Potentially_Arable_Land
1,industrial_output,desired_total_fertility
0.12943,industrial_output,maximum_total_fertility
0.0038724,industrial_output,Nonrenewable_Resources
0.0041526,industrial_output,arable_land_harvested
0.12014,industrial_output,land_development_rate
0.12818,industrial_output,average_life_of_land
9.0747e-05,industrial_output,Perceived_Food_Ratio
0.12943,industrial_output,fecundity_multiplier
0.23002,industrial_output,Agricultural_Inputs
0.0003376,industrial_output,maturation_14_to_15
0.0011985,industrial_output,maturation_44_to_45
0.0021913,industrial_output,maturation_64_to_65
0.0006648,industrial_output,Population_15_To_44
0.0011606,industrial_output,Population_45_To_64
0.0026126,industrial_output,resource_usage_rate
,industrial_output,resource_use_fact_2
,industrial_output,resource_use_factor
0.0057694,industrial_output,Industrial_Capital
0.12943,industrial_output,mortality_45_to_64
0.12943,industrial_output,mortality_15_to_44
0.00088452,industrial_output,Population_0_To_14
0.0029728,industrial_output,Population_65_Plus
0.13063,industrial_output,land_erosion_rate
0.12943,industrial_output,mortality_65_plus
0.12943,industrial_output,mortality_0_to_14
,industrial_output,jobs_per_hectare
0.13357,industrial_output,food_per_capita
0.045084,industrial_output,Service_Capital
0.060113,industrial_output,deaths_15_to_44
0.05604,industrial_output,deaths_45_to_64
1,industrial_output,total_fertility
0.12943,industrial_output,life_expectancy
0.04267,industrial_output,service_output
0.067272,industrial_output,deaths_0_to_14
0.031589,industrial_output,deaths_65_plus
0.0041526,industrial_output,land_fr_cult
0.0041526,industrial_output,Arable_Land
0.0011222,industrial_output,labor_force
0.12818,industrial_output,land_yield
0.13357,industrial_output,food_ratio
0.0010621,industrial_output,population
1,industrial_output,births
0.11461,industrial_output,deaths
0.1337,industrial_output,food
0.0065453,industrial_output,jobs
0.0022747,industrial_output,GDP_per_capita
,industrial_output,inflation
0.23234,industrial_output,inflation_CAN
,mortality_65_plus,industrial_capital_output_ratio_mult_from_res_conserv_tech
,mortality_65_plus,industrial_capital_output_ratio_mult_from_land_yield_tech
,mortality_65_plus,industrial_capital_output_ratio_mult_from_pollution_tech
,mortality_65_plus,fraction_of_industrial_output_alloc_to_consumption_const
,mortality_65_plus,fraction_of_industrial_output_allocated_to_consumption
,mortality_65_plus,persistent_pollution_technology_change_multiplier
,mortality_65_plus,persistent_pollution_technology_change_rate
,mortality_65_plus,resource_technology_change_rate_multiplier
,mortality_65_plus,persistent_pollution_generation_factor_2
,mortality_65_plus,persistent_pollution_generation_factor
,mortality_65_plus,land_yield_multiplier_from_technology
,mortality_65_plus,average_life_of_industrial_capital
,mortality_65_plus,land_yield_technology_change_rate
,mortality_65_plus,industrial_capital_output_ratio_2
,mortality_65_plus,average_life_agricultural_inputs
,mortality_65_plus,industrial_capital_output_ratio
,mortality_65_plus,average_life_of_service_capital
,mortality_65_plus,resource_technology_change_rate
,mortality_65_plus,service_capital_output_ratio
,mortality_65_plus,resource_use_fact_2
,mortality_65_plus,resource_use_factor
,mortality_65_plus,jobs_per_hectare
,mortality_65_plus,inflation
,mortality_0_to_14,industrial_capital_output_ratio_mult_from_res_conserv_tech
,mortality_0_to_14,industrial_capital_output_ratio_mult_from_land_yield_tech
,mortality_0_to_14,industrial_capital_output_ratio_mult_from_pollution_tech
,mortality_0_to_14,fraction_of_industrial_output_alloc_to_consumption_const
,mortality_0_to_14,fraction_of_industrial_output_allocated_to_consumption
,mortality_0_to_14,persistent_pollution_technology_change_multiplier
,mortality_0_to_14,persistent_pollution_technology_change_rate
,mortality_0_to_14,resource_technology_change_rate_multiplier
,mortality_0_to_14,persistent_pollution_generation_factor_2
,mortality_0_to_14,persistent_pollution_generation_factor
,mortality_0_to_14,land_yield_multiplier_from_technology
,mortality_0_to_14,average_life_of_industrial_capital
,mortality_0_to_14,land_yield_technology_change_rate
,mortality_0_to_14,industrial_capital_output_ratio_2
,mortality_0_to_14,average_life_agricultural_inputs
,mortality_0_to_14,industrial_capital_output_ratio
,mortality_0_to_14,average_life_of_service_capital
,mortality_0_to_14,resource_technology_change_rate
,mortality_0_to_14,service_capital_output_ratio
,mortality_0_to_14,resource_use_fact_2
,mortality_0_to_14,resource_use_factor
,mortality_0_to_14,jobs_per_hectare
,mortality_0_to_14,inflation
,jobs_per_hectare,industrial_capital_output_ratio_mult_from_res_conserv_tech
